Tool,Type,Designator,x,y,L,R,T,B,Rotation,Layer,Info
altium,slk-trk,R85,2435,1825,2435,2435,1810,1840,0,Top Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R85,2450,1810,2435,2465,1810,1810,0,Top Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R85,2465,1825,2465,2465,1810,1840,0,Top Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R85,2450,1890,2435,2465,1890,1890,0,Top Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R85,2435,1875,2435,2435,1860,1890,0,Top Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R86,2502.5,1875,2502.5,2502.5,1860,1890,0,Top Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R86,2487.5,1853,2479.5,2495.5,1853,1853,0,Top Layer,Width:1;Length:16;InComponent:-1
altium,slk-trk,R86,2487.5,1847,2479.5,2495.5,1847,1847,0,Top Layer,Width:1;Length:16;InComponent:-1
altium,slk-trk,R86,2472.5,1825,2472.5,2472.5,1810,1840,0,Top Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R86,2487.5,1810,2472.5,2502.5,1810,1810,0,Top Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R86,2502.5,1825,2502.5,2502.5,1810,1840,0,Top Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R86,2487.5,1890,2472.5,2502.5,1890,1890,0,Top Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R86,2472.5,1875,2472.5,2472.5,1860,1890,0,Top Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R87,2540,1875,2540,2540,1860,1890,0,Top Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R87,2525,1853,2517,2533,1853,1853,0,Top Layer,Width:1;Length:16;InComponent:-1
altium,slk-trk,R87,2525,1847,2517,2533,1847,1847,0,Top Layer,Width:1;Length:16;InComponent:-1
altium,slk-trk,R87,2510,1825,2510,2510,1810,1840,0,Top Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R87,2525,1810,2510,2540,1810,1810,0,Top Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R87,2540,1825,2540,2540,1810,1840,0,Top Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R87,2525,1890,2510,2540,1890,1890,0,Top Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R87,2510,1875,2510,2510,1860,1890,0,Top Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R88,2577.5,1875,2577.5,2577.5,1860,1890,0,Top Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R88,2562.5,1853,2554.5,2570.5,1853,1853,0,Top Layer,Width:1;Length:16;InComponent:-1
altium,slk-trk,R88,2562.5,1847,2554.5,2570.5,1847,1847,0,Top Layer,Width:1;Length:16;InComponent:-1
altium,slk-trk,R88,2547.5,1825,2547.5,2547.5,1810,1840,0,Top Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R88,2562.5,1810,2547.5,2577.5,1810,1810,0,Top Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R88,2577.5,1825,2577.5,2577.5,1810,1840,0,Top Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R88,2562.5,1890,2547.5,2577.5,1890,1890,0,Top Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R88,2547.5,1875,2547.5,2547.5,1860,1890,0,Top Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R89,2615,1875,2615,2615,1860,1890,0,Top Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R89,2600,1853,2592,2608,1853,1853,0,Top Layer,Width:1;Length:16;InComponent:-1
altium,slk-trk,R89,2600,1847,2592,2608,1847,1847,0,Top Layer,Width:1;Length:16;InComponent:-1
altium,slk-trk,R89,2585,1825,2585,2585,1810,1840,0,Top Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R89,2600,1810,2585,2615,1810,1810,0,Top Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R89,2615,1825,2615,2615,1810,1840,0,Top Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R89,2600,1890,2585,2615,1890,1890,0,Top Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R89,2585,1875,2585,2585,1860,1890,0,Top Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R94,2802.5,1875,2802.5,2802.5,1860,1890,0,Top Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R94,2787.5,1853,2779.5,2795.5,1853,1853,0,Top Layer,Width:1;Length:16;InComponent:-1
altium,slk-trk,R94,2787.5,1847,2779.5,2795.5,1847,1847,0,Top Layer,Width:1;Length:16;InComponent:-1
altium,slk-trk,R94,2772.5,1825,2772.5,2772.5,1810,1840,0,Top Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R94,2787.5,1810,2772.5,2802.5,1810,1810,0,Top Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R94,2802.5,1825,2802.5,2802.5,1810,1840,0,Top Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R94,2787.5,1890,2772.5,2802.5,1890,1890,0,Top Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R94,2772.5,1875,2772.5,2772.5,1860,1890,0,Top Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R95,2840,1875,2840,2840,1860,1890,0,Top Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R95,2825,1853,2817,2833,1853,1853,0,Top Layer,Width:1;Length:16;InComponent:-1
altium,slk-trk,R95,2825,1847,2817,2833,1847,1847,0,Top Layer,Width:1;Length:16;InComponent:-1
altium,slk-trk,R95,2810,1825,2810,2810,1810,1840,0,Top Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R95,2825,1810,2810,2840,1810,1810,0,Top Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R95,2840,1825,2840,2840,1810,1840,0,Top Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R95,2825,1890,2810,2840,1890,1890,0,Top Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R95,2810,1875,2810,2810,1860,1890,0,Top Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R124,1225,1047.5,1210,1240,1047.5,1047.5,0,Top Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R124,1203,1062.5,1203,1203,1054.5,1070.5,0,Top Layer,Width:1;Length:16;InComponent:-1
altium,slk-trk,R124,1197,1062.5,1197,1197,1054.5,1070.5,0,Top Layer,Width:1;Length:16;InComponent:-1
altium,slk-trk,R124,1175,1077.5,1160,1190,1077.5,1077.5,0,Top Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R124,1160,1062.5,1160,1160,1047.5,1077.5,0,Top Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R124,1175,1047.5,1160,1190,1047.5,1047.5,0,Top Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R124,1240,1062.5,1240,1240,1047.5,1077.5,0,Top Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R124,1225,1077.5,1210,1240,1077.5,1077.5,0,Top Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R127,1225,1160,1210,1240,1160,1160,0,Top Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R127,1203,1175,1203,1203,1167,1183,0,Top Layer,Width:1;Length:16;InComponent:-1
altium,slk-trk,R127,1197,1175,1197,1197,1167,1183,0,Top Layer,Width:1;Length:16;InComponent:-1
altium,slk-trk,R127,1175,1190,1160,1190,1190,1190,0,Top Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R127,1160,1175,1160,1160,1160,1190,0,Top Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R127,1175,1160,1160,1190,1160,1160,0,Top Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R127,1240,1175,1240,1240,1160,1190,0,Top Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R127,1225,1190,1210,1240,1190,1190,0,Top Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R128,1225,1197.5,1210,1240,1197.5,1197.5,0,Top Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R128,1203,1212.5,1203,1203,1204.5,1220.5,0,Top Layer,Width:1;Length:16;InComponent:-1
altium,slk-trk,R128,1197,1212.5,1197,1197,1204.5,1220.5,0,Top Layer,Width:1;Length:16;InComponent:-1
altium,slk-trk,R128,1175,1227.5,1160,1190,1227.5,1227.5,0,Top Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R128,1160,1212.5,1160,1160,1197.5,1227.5,0,Top Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R128,1175,1197.5,1160,1190,1197.5,1197.5,0,Top Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R128,1240,1212.5,1240,1240,1197.5,1227.5,0,Top Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R128,1225,1227.5,1210,1240,1227.5,1227.5,0,Top Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R133,1225,1235,1210,1240,1235,1235,0,Top Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R133,1203,1250,1203,1203,1242,1258,0,Top Layer,Width:1;Length:16;InComponent:-1
altium,slk-trk,R133,1197,1250,1197,1197,1242,1258,0,Top Layer,Width:1;Length:16;InComponent:-1
altium,slk-trk,R133,1175,1265,1160,1190,1265,1265,0,Top Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R133,1160,1250,1160,1160,1235,1265,0,Top Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R133,1175,1235,1160,1190,1235,1235,0,Top Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R133,1240,1250,1240,1240,1235,1265,0,Top Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R133,1225,1265,1210,1240,1265,1265,0,Top Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R139,1225,1272.5,1210,1240,1272.5,1272.5,0,Top Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R139,1203,1287.5,1203,1203,1279.5,1295.5,0,Top Layer,Width:1;Length:16;InComponent:-1
altium,slk-trk,R139,1197,1287.5,1197,1197,1279.5,1295.5,0,Top Layer,Width:1;Length:16;InComponent:-1
altium,slk-trk,R139,1175,1302.5,1160,1190,1302.5,1302.5,0,Top Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R139,1160,1287.5,1160,1160,1272.5,1302.5,0,Top Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R139,1175,1272.5,1160,1190,1272.5,1272.5,0,Top Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R139,1240,1287.5,1240,1240,1272.5,1302.5,0,Top Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R139,1225,1302.5,1210,1240,1302.5,1302.5,0,Top Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R125,1225,1085,1210,1240,1085,1085,0,Top Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R125,1203,1100,1203,1203,1092,1108,0,Top Layer,Width:1;Length:16;InComponent:-1
altium,slk-trk,R125,1197,1100,1197,1197,1092,1108,0,Top Layer,Width:1;Length:16;InComponent:-1
altium,slk-trk,R125,1175,1115,1160,1190,1115,1115,0,Top Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R125,1160,1100,1160,1160,1085,1115,0,Top Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R125,1175,1085,1160,1190,1085,1085,0,Top Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R125,1240,1100,1240,1240,1085,1115,0,Top Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R125,1225,1115,1210,1240,1115,1115,0,Top Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R126,1225,1122.5,1210,1240,1122.5,1122.5,0,Top Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R126,1203,1137.5,1203,1203,1129.5,1145.5,0,Top Layer,Width:1;Length:16;InComponent:-1
altium,slk-trk,R126,1197,1137.5,1197,1197,1129.5,1145.5,0,Top Layer,Width:1;Length:16;InComponent:-1
altium,slk-trk,R126,1175,1152.5,1160,1190,1152.5,1152.5,0,Top Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R126,1160,1137.5,1160,1160,1122.5,1152.5,0,Top Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R126,1175,1122.5,1160,1190,1122.5,1122.5,0,Top Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R126,1240,1137.5,1240,1240,1122.5,1152.5,0,Top Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R126,1225,1152.5,1210,1240,1152.5,1152.5,0,Top Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R118,1175,1040,1160,1190,1040,1040,0,Top Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R118,1197,1025,1197,1197,1017,1033,0,Top Layer,Width:1;Length:16;InComponent:-1
altium,slk-trk,R118,1203,1025,1203,1203,1017,1033,0,Top Layer,Width:1;Length:16;InComponent:-1
altium,slk-trk,R118,1225,1010,1210,1240,1010,1010,0,Top Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R118,1240,1025,1240,1240,1010,1040,0,Top Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R118,1225,1040,1210,1240,1040,1040,0,Top Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R118,1160,1025,1160,1160,1010,1040,0,Top Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R118,1175,1010,1160,1190,1010,1010,0,Top Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R119,1225,1310,1210,1240,1310,1310,0,Top Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R119,1203,1325,1203,1203,1317,1333,0,Top Layer,Width:1;Length:16;InComponent:-1
altium,slk-trk,R119,1197,1325,1197,1197,1317,1333,0,Top Layer,Width:1;Length:16;InComponent:-1
altium,slk-trk,R119,1175,1340,1160,1190,1340,1340,0,Top Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R119,1160,1325,1160,1160,1310,1340,0,Top Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R119,1175,1310,1160,1190,1310,1310,0,Top Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R119,1240,1325,1240,1240,1310,1340,0,Top Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R119,1225,1340,1210,1240,1340,1340,0,Top Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,C154,3260,1460,3260,3260,1445,1475,0,Top Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,C154,3275,1482,3267,3283,1482,1482,0,Top Layer,Width:1;Length:16;InComponent:-1
altium,slk-trk,C154,3275,1488,3267,3283,1488,1488,0,Top Layer,Width:1;Length:16;InComponent:-1
altium,slk-trk,C154,3290,1510,3290,3290,1495,1525,0,Top Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,C154,3275,1525,3260,3290,1525,1525,0,Top Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,C154,3260,1510,3260,3260,1495,1525,0,Top Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,C154,3275,1445,3260,3290,1445,1445,0,Top Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,C154,3290,1460,3290,3290,1445,1475,0,Top Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R150,3185,1635,3185,3185,1620,1650,0,Top Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R150,3200,1657,3192,3208,1657,1657,0,Top Layer,Width:1;Length:16;InComponent:-1
altium,slk-trk,R150,3200,1663,3192,3208,1663,1663,0,Top Layer,Width:1;Length:16;InComponent:-1
altium,slk-trk,R150,3215,1685,3215,3215,1670,1700,0,Top Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R150,3200,1700,3185,3215,1700,1700,0,Top Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R150,3185,1685,3185,3185,1670,1700,0,Top Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R150,3200,1620,3185,3215,1620,1620,0,Top Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R150,3215,1635,3215,3215,1620,1650,0,Top Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R151,3260,1635,3260,3260,1620,1650,0,Top Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R151,3275,1657,3267,3283,1657,1657,0,Top Layer,Width:1;Length:16;InComponent:-1
altium,slk-trk,R151,3275,1663,3267,3283,1663,1663,0,Top Layer,Width:1;Length:16;InComponent:-1
altium,slk-trk,R151,3290,1685,3290,3290,1670,1700,0,Top Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R151,3275,1700,3260,3290,1700,1700,0,Top Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R151,3260,1685,3260,3260,1670,1700,0,Top Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R151,3275,1620,3260,3290,1620,1620,0,Top Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R151,3290,1635,3290,3290,1620,1650,0,Top Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R152,3290,1335,3290,3290,1320,1350,0,Top Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R152,3275,1313,3267,3283,1313,1313,0,Top Layer,Width:1;Length:16;InComponent:-1
altium,slk-trk,R152,3275,1307,3267,3283,1307,1307,0,Top Layer,Width:1;Length:16;InComponent:-1
altium,slk-trk,R152,3260,1285,3260,3260,1270,1300,0,Top Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R152,3275,1270,3260,3290,1270,1270,0,Top Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R152,3290,1285,3290,3290,1270,1300,0,Top Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R152,3275,1350,3260,3290,1350,1350,0,Top Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R152,3260,1335,3260,3260,1320,1350,0,Top Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R153,3252.5,1335,3252.5,3252.5,1320,1350,0,Top Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R153,3237.5,1313,3229.5,3245.5,1313,1313,0,Top Layer,Width:1;Length:16;InComponent:-1
altium,slk-trk,R153,3237.5,1307,3229.5,3245.5,1307,1307,0,Top Layer,Width:1;Length:16;InComponent:-1
altium,slk-trk,R153,3222.5,1285,3222.5,3222.5,1270,1300,0,Top Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R153,3237.5,1270,3222.5,3252.5,1270,1270,0,Top Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R153,3252.5,1285,3252.5,3252.5,1270,1300,0,Top Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R153,3237.5,1350,3222.5,3252.5,1350,1350,0,Top Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R153,3222.5,1335,3222.5,3222.5,1320,1350,0,Top Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R154,3215,1335,3215,3215,1320,1350,0,Top Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R154,3200,1313,3192,3208,1313,1313,0,Top Layer,Width:1;Length:16;InComponent:-1
altium,slk-trk,R154,3200,1307,3192,3208,1307,1307,0,Top Layer,Width:1;Length:16;InComponent:-1
altium,slk-trk,R154,3185,1285,3185,3185,1270,1300,0,Top Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R154,3200,1270,3185,3215,1270,1270,0,Top Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R154,3215,1285,3215,3215,1270,1300,0,Top Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R154,3200,1350,3185,3215,1350,1350,0,Top Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R154,3185,1335,3185,3185,1320,1350,0,Top Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R155,3222.5,1635,3222.5,3222.5,1620,1650,0,Top Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R155,3237.5,1657,3229.5,3245.5,1657,1657,0,Top Layer,Width:1;Length:16;InComponent:-1
altium,slk-trk,R155,3237.5,1663,3229.5,3245.5,1663,1663,0,Top Layer,Width:1;Length:16;InComponent:-1
altium,slk-trk,R155,3252.5,1685,3252.5,3252.5,1670,1700,0,Top Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R155,3237.5,1700,3222.5,3252.5,1700,1700,0,Top Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R155,3222.5,1685,3222.5,3222.5,1670,1700,0,Top Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R155,3237.5,1620,3222.5,3252.5,1620,1620,0,Top Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R155,3252.5,1635,3252.5,3252.5,1620,1650,0,Top Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R157,2840,1725,2840,2840,1710,1740,0,Top Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R157,2825,1703,2817,2833,1703,1703,0,Top Layer,Width:1;Length:16;InComponent:-1
altium,slk-trk,R157,2825,1697,2817,2833,1697,1697,0,Top Layer,Width:1;Length:16;InComponent:-1
altium,slk-trk,R157,2810,1675,2810,2810,1660,1690,0,Top Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R157,2825,1660,2810,2840,1660,1660,0,Top Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R157,2840,1675,2840,2840,1660,1690,0,Top Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R157,2825,1740,2810,2840,1740,1740,0,Top Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R157,2810,1725,2810,2810,1710,1740,0,Top Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R166,2890,1075,2890,2890,1060,1090,0,Top Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R166,2875,1053,2867,2883,1053,1053,0,Top Layer,Width:1;Length:16;InComponent:-1
altium,slk-trk,R166,2875,1047,2867,2883,1047,1047,0,Top Layer,Width:1;Length:16;InComponent:-1
altium,slk-trk,R166,2860,1025,2860,2860,1010,1040,0,Top Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R166,2875,1010,2860,2890,1010,1010,0,Top Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R166,2890,1025,2890,2890,1010,1040,0,Top Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R166,2875,1090,2860,2890,1090,1090,0,Top Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R166,2860,1075,2860,2860,1060,1090,0,Top Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R7,475,610,460,490,610,610,0,Top Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R7,453,625,453,453,617,633,0,Top Layer,Width:1;Length:16;InComponent:-1
altium,slk-trk,R7,447,625,447,447,617,633,0,Top Layer,Width:1;Length:16;InComponent:-1
altium,slk-trk,R7,425,640,410,440,640,640,0,Top Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R7,410,625,410,410,610,640,0,Top Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R7,425,610,410,440,610,610,0,Top Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R7,490,625,490,490,610,640,0,Top Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R7,475,640,460,490,640,640,0,Top Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R8,475,660,460,490,660,660,0,Top Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R8,453,675,453,453,667,683,0,Top Layer,Width:1;Length:16;InComponent:-1
altium,slk-trk,R8,447,675,447,447,667,683,0,Top Layer,Width:1;Length:16;InComponent:-1
altium,slk-trk,R8,425,690,410,440,690,690,0,Top Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R8,410,675,410,410,660,690,0,Top Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R8,425,660,410,440,660,660,0,Top Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R8,490,675,490,490,660,690,0,Top Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R8,475,690,460,490,690,690,0,Top Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R9,425,740,410,440,740,740,0,Top Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R9,447,725,447,447,717,733,0,Top Layer,Width:1;Length:16;InComponent:-1
altium,slk-trk,R9,453,725,453,453,717,733,0,Top Layer,Width:1;Length:16;InComponent:-1
